department_id,department_name,error_reason,employee_id,employee_name,hire_date,termination_date,gender,attendance_id,attendance_date,hours_worked
,,Duplicate Attendance,963.0,,,,,148.0,2025-09-30 14:05:26.448794,7.0
,,Duplicate Attendance,805.0,,,,,187.0,2026-05-18 14:05:26.448866,10.0
,,Duplicate Attendance,611.0,,,,,89.0,2025-06-12 14:05:26.449542,7.0
,,Duplicate Attendance,404.0,,,,,143.0,2025-07-10 14:05:26.449558,8.0
,,Duplicate Attendance,866.0,,,,,130.0,2026-05-17 14:05:26.450644,4.0
,,Duplicate Attendance,248.0,,,,,45.0,2025-10-28 14:05:26.450734,3.0
,,Duplicate Attendance,387.0,,,,,181.0,2026-02-10 14:05:26.451524,5.0
,,Duplicate Attendance,618.0,,,,,8.0,2026-01-21 14:05:26.451846,4.0
,,Duplicate Attendance,81.0,,,,,114.0,2026-05-01 14:05:26.452319,3.0
,,Duplicate Attendance,820.0,,,,,93.0,2025-09-03 14:05:26.452432,7.0
,,Duplicate Attendance,851.0,,,,,36.0,2025-09-07 14:05:26.452776,3.0
,,Duplicate Attendance,298.0,,,,,8.0,2026-02-19 14:05:26.452890,4.0
,,Duplicate Attendance,666.0,,,,,132.0,2025-10-18 14:05:26.452951,9.0
,,Duplicate Attendance,84.0,,,,,47.0,2025-08-08 14:05:26.453730,4.0
,,Duplicate Attendance,779.0,,,,,76.0,2025-10-09 14:05:26.454049,4.0
,,Duplicate Attendance,843.0,,,,,98.0,2026-01-26 14:05:26.454114,10.0
,,Duplicate Attendance,165.0,,,,,147.0,2025-11-03 14:05:26.454182,1.0
,,Duplicate Attendance,1064.0,,,,,153.0,2025-10-25 14:05:26.454557,3.0
,,Duplicate Attendance,1148.0,,,,,17.0,2026-01-21 14:05:26.454588,1.0
,,Duplicate Attendance,412.0,,,,,88.0,2025-12-05 14:05:26.454715,3.0
,,Duplicate Attendance,101.0,,,,,58.0,2025-06-18 14:05:26.454764,5.0
,,Duplicate Attendance,684.0,,,,,96.0,2026-02-26 14:05:26.454922,7.0
,,Duplicate Attendance,272.0,,,,,198.0,2025-09-12 14:05:26.455348,6.0
,,Duplicate Attendance,209.0,,,,,123.0,2026-01-19 14:05:26.455512,2.0
,,Duplicate Attendance,120.0,,,,,105.0,2025-09-27 14:05:26.455560,6.0
,,Duplicate Attendance,448.0,,,,,190.0,2025-12-21 14:05:26.455698,3.0
,,Duplicate Attendance,822.0,,,,,105.0,2026-01-27 14:05:26.456751,9.0
,,Duplicate Attendance,1131.0,,,,,106.0,2025-07-09 14:05:26.456978,3.0
,,Duplicate Attendance,599.0,,,,,72.0,2026-04-20 14:05:26.458067,0.0
,,Duplicate Attendance,434.0,,,,,24.0,2026-06-05 14:05:26.459635,3.0
,,Duplicate Attendance,37.0,,,,,156.0,2025-06-28 14:05:26.459977,
,,Duplicate Attendance,1098.0,,,,,159.0,2025-08-27 14:05:26.460572,2.0
,,Duplicate Attendance,1191.0,,,,,64.0,2025-08-08 14:05:26.460639,1.0
,,Duplicate Attendance,1192.0,,,,,87.0,2025-09-24 14:05:26.461152,5.0
,,Duplicate Attendance,207.0,,,,,29.0,2025-11-30 14:05:26.461173,9.0
,,Duplicate Attendance,589.0,,,,,72.0,2025-09-09 14:05:26.461298,7.0
,,Duplicate Attendance,593.0,,,,,42.0,2026-04-08 14:05:26.461421,7.0
,,Duplicate Attendance,683.0,,,,,160.0,2026-05-28 14:05:26.461492,8.0
,,Duplicate Attendance,657.0,,,,,195.0,2026-05-09 14:05:26.461562,4.0
,,Duplicate Attendance,1036.0,,,,,78.0,2026-01-25 14:05:26.461574,0.0
,,Duplicate Attendance,547.0,,,,,115.0,2025-06-16 14:05:26.461597,
,,Duplicate Attendance,211.0,,,,,172.0,2025-06-13 14:05:26.461650,3.0
,,Duplicate Attendance,560.0,,,,,87.0,2026-01-22 14:05:26.461778,10.0
,,Duplicate Attendance,540.0,,,,,52.0,2026-01-20 14:05:26.461850,8.0
,,Duplicate Attendance,84.0,,,,,172.0,2025-12-18 14:05:26.462309,5.0
,,Duplicate Attendance,254.0,,,,,102.0,2025-07-12 14:05:26.462397,2.0
,,Duplicate Attendance,68.0,,,,,110.0,2025-12-23 14:05:26.462601,3.0
,,Duplicate Attendance,668.0,,,,,1.0,2025-08-02 14:05:26.462722,4.0
,,Duplicate Attendance,174.0,,,,,136.0,2025-10-18 14:05:26.462867,5.0
,,Duplicate Attendance,761.0,,,,,56.0,2026-05-26 14:05:26.462877,10.0
,,Duplicate Attendance,914.0,,,,,158.0,2026-02-08 14:05:26.463083,8.0
,,Duplicate Attendance,1156.0,,,,,130.0,2026-03-18 14:05:26.463183,1.0
,,Duplicate Attendance,304.0,,,,,75.0,2025-07-14 14:05:26.464089,4.0
,,Duplicate Attendance,1105.0,,,,,91.0,2025-07-02 14:05:26.465334,8.0
,,Duplicate Attendance,396.0,,,,,166.0,2026-04-20 14:05:26.465446,0.0
,,Duplicate Attendance,354.0,,,,,87.0,2026-02-12 14:05:26.465639,6.0
,,Duplicate Attendance,984.0,,,,,84.0,2026-02-26 14:05:26.465727,9.0
,,Duplicate Attendance,372.0,,,,,81.0,2025-06-22 14:05:26.466010,3.0
,,Duplicate Attendance,24.0,,,,,61.0,2026-02-02 14:05:26.466305,7.0
,,Duplicate Attendance,792.0,,,,,132.0,2025-10-14 14:05:26.466310,10.0
,,Duplicate Attendance,111.0,,,,,122.0,2025-09-13 14:05:26.466664,0.0
,,Duplicate Attendance,820.0,,,,,45.0,2025-11-02 14:05:26.466831,0.0
,,Duplicate Attendance,1014.0,,,,,189.0,2026-03-01 14:05:26.467229,
,,Duplicate Attendance,460.0,,,,,46.0,2025-06-09 14:05:26.467814,7.0
,,Duplicate Attendance,200.0,,,,,66.0,2025-07-11 14:05:26.468596,9.0
,,Duplicate Attendance,118.0,,,,,138.0,2026-03-15 14:05:26.468648,4.0
,,Duplicate Attendance,115.0,,,,,41.0,2026-04-24 14:05:26.468669,7.0
,,Duplicate Attendance,392.0,,,,,24.0,2026-04-14 14:05:26.468927,1.0
,,Duplicate Attendance,652.0,,,,,137.0,2026-05-09 14:05:26.469312,5.0
,,Duplicate Attendance,651.0,,,,,122.0,2025-10-28 14:05:26.469431,6.0
,,Duplicate Attendance,48.0,,,,,36.0,2025-11-26 14:05:26.469557,8.0
,,Duplicate Attendance,113.0,,,,,40.0,2025-08-27 14:05:26.469757,10.0
,,Duplicate Attendance,565.0,,,,,137.0,2025-08-13 14:05:26.470078,
,,Duplicate Attendance,717.0,,,,,69.0,2026-04-07 14:05:26.470220,6.0
,,Duplicate Attendance,650.0,,,,,153.0,2025-08-11 14:05:26.470391,2.0
,,Duplicate Attendance,361.0,,,,,93.0,2025-10-12 14:05:26.470669,5.0
,,Duplicate Attendance,1178.0,,,,,79.0,2025-06-30 14:05:26.470930,5.0
,,Duplicate Attendance,715.0,,,,,164.0,2025-12-16 14:05:26.470938,8.0
,,Duplicate Attendance,550.0,,,,,173.0,2026-03-14 14:05:26.471092,8.0
,,Duplicate Attendance,955.0,,,,,11.0,2025-10-25 14:05:26.471097,
,,Duplicate Attendance,89.0,,,,,2.0,2026-05-23 14:05:26.471163,1.0
,,Duplicate Attendance,939.0,,,,,94.0,2025-08-15 14:05:26.471737,
,,Duplicate Attendance,93.0,,,,,48.0,2026-04-25 14:05:26.472039,0.0
,,Duplicate Attendance,328.0,,,,,188.0,2026-02-16 14:05:26.472102,
,,Duplicate Attendance,1034.0,,,,,62.0,2025-06-12 14:05:26.472123,2.0
,,Duplicate Attendance,1094.0,,,,,76.0,2025-09-16 14:05:26.472127,8.0
,,Duplicate Attendance,521.0,,,,,188.0,2026-01-20 14:05:26.472137,7.0
,,Duplicate Attendance,502.0,,,,,131.0,2026-02-19 14:05:26.472257,4.0
,,Duplicate Attendance,985.0,,,,,139.0,2025-09-01 14:05:26.472389,9.0
,,Duplicate Attendance,625.0,,,,,101.0,2025-09-03 14:05:26.472407,7.0
,,Duplicate Attendance,452.0,,,,,29.0,2025-06-07 14:05:26.472858,3.0
,,Duplicate Attendance,1172.0,,,,,126.0,2025-10-26 14:05:26.473054,10.0
,,Duplicate Attendance,1021.0,,,,,124.0,2026-02-03 14:05:26.473184,1.0
,,Duplicate Attendance,825.0,,,,,191.0,2026-05-23 14:05:26.473436,0.0
,,Duplicate Attendance,1021.0,,,,,193.0,2026-04-19 14:05:26.473864,8.0
,,Duplicate Attendance,305.0,,,,,177.0,2026-05-16 14:05:26.474000,0.0
,,Duplicate Attendance,260.0,,,,,27.0,2025-07-02 14:05:26.474035,5.0
,,Duplicate Attendance,100.0,,,,,15.0,2025-12-27 14:05:26.474200,
,,Duplicate Attendance,720.0,,,,,112.0,2025-10-27 14:05:26.474214,6.0
,,Duplicate Attendance,652.0,,,,,74.0,2025-06-28 14:05:26.474578,1.0
,,Duplicate Attendance,897.0,,,,,178.0,2026-01-23 14:05:26.474655,4.0
,,Duplicate Attendance,426.0,,,,,126.0,2025-07-24 14:05:26.474664,3.0
,,Duplicate Attendance,836.0,,,,,101.0,2025-10-23 14:05:26.474944,8.0
,,Duplicate Attendance,950.0,,,,,106.0,2025-08-29 14:05:26.476154,1.0
,,Duplicate Attendance,229.0,,,,,16.0,2025-09-30 14:05:26.476230,9.0
,,Duplicate Attendance,422.0,,,,,157.0,2026-06-04 14:05:26.476533,6.0
,,Duplicate Attendance,374.0,,,,,72.0,2026-01-30 14:05:26.476572,6.0
,,Duplicate Attendance,228.0,,,,,135.0,2025-09-17 14:05:26.476850,10.0
,,Duplicate Attendance,45.0,,,,,183.0,2025-09-15 14:05:26.476956,9.0
,,Duplicate Attendance,1117.0,,,,,183.0,2026-05-15 14:05:26.477595,0.0
,,Duplicate Attendance,760.0,,,,,125.0,2025-07-22 14:05:26.477673,4.0
,,Duplicate Attendance,384.0,,,,,74.0,2026-04-04 14:05:26.477705,2.0
,,Duplicate Attendance,830.0,,,,,107.0,2025-12-13 14:05:26.477806,1.0
,,Duplicate Attendance,431.0,,,,,173.0,2025-08-17 14:05:26.477810,4.0
,,Duplicate Attendance,950.0,,,,,9.0,2026-05-11 14:05:26.477941,6.0
,,Duplicate Attendance,548.0,,,,,197.0,2025-09-20 14:05:26.477954,1.0
,,Duplicate Attendance,276.0,,,,,144.0,2025-08-15 14:05:26.477968,9.0
,,Duplicate Attendance,1013.0,,,,,86.0,2025-08-16 14:05:26.478095,9.0
,,Duplicate Attendance,881.0,,,,,66.0,2026-06-07 14:05:26.478225,0.0
,,Duplicate Attendance,166.0,,,,,107.0,2025-07-10 14:05:26.478561,2.0
,,Duplicate Attendance,344.0,,,,,53.0,2025-11-06 14:05:26.478800,8.0
,,Duplicate Attendance,345.0,,,,,39.0,2025-12-12 14:05:26.478953,9.0
,,Duplicate Attendance,667.0,,,,,101.0,2025-08-23 14:05:26.479008,7.0
,,Duplicate Attendance,1044.0,,,,,9.0,2025-12-31 14:05:26.479487,2.0
,,Duplicate Attendance,16.0,,,,,123.0,2026-05-15 14:05:26.479492,7.0
,,Duplicate Attendance,405.0,,,,,148.0,2025-11-17 14:05:26.479626,8.0
,,Duplicate Attendance,391.0,,,,,166.0,2025-12-09 14:05:26.480341,5.0
,,Duplicate Attendance,898.0,,,,,106.0,2026-05-02 14:05:26.480382,5.0
,,Duplicate Attendance,794.0,,,,,177.0,2025-06-11 14:05:26.480579,3.0
,,Duplicate Attendance,515.0,,,,,129.0,2026-05-05 14:05:26.480739,1.0
,,Duplicate Attendance,647.0,,,,,195.0,2026-05-11 14:05:26.480874,0.0
,,Duplicate Attendance,868.0,,,,,112.0,2026-04-22 14:05:26.480973,6.0
,,Duplicate Attendance,330.0,,,,,160.0,2026-05-10 14:05:26.481082,1.0
,,Duplicate Attendance,958.0,,,,,94.0,2025-06-09 14:05:26.481304,2.0
,,Duplicate Attendance,578.0,,,,,170.0,2026-02-16 14:05:26.481678,2.0
,,Duplicate Attendance,458.0,,,,,111.0,2025-07-01 14:05:26.481850,6.0
,,Duplicate Attendance,194.0,,,,,169.0,2025-12-17 14:05:26.481903,4.0
,,Duplicate Attendance,284.0,,,,,77.0,2025-07-27 14:05:26.482016,10.0
,,Duplicate Attendance,397.0,,,,,193.0,2026-05-04 14:05:26.482188,8.0
,,Duplicate Attendance,117.0,,,,,102.0,2025-08-19 14:05:26.482297,2.0
,,Duplicate Attendance,1099.0,,,,,77.0,2025-10-07 14:05:26.482304,7.0
,,Duplicate Attendance,49.0,,,,,110.0,2025-10-18 14:05:26.483145,9.0
,,Duplicate Attendance,110.0,,,,,98.0,2026-05-20 14:05:26.483202,7.0
,,Duplicate Attendance,1133.0,,,,,114.0,2026-03-22 14:05:26.483263,0.0
,,Duplicate Attendance,431.0,,,,,187.0,2025-12-11 14:05:26.483283,0.0
,,Duplicate Attendance,835.0,,,,,92.0,2025-09-03 14:05:26.483791,8.0
,,Duplicate Attendance,1053.0,,,,,30.0,2025-12-29 14:05:26.483944,4.0
,,Duplicate Attendance,337.0,,,,,160.0,2025-11-11 14:05:26.484307,
,,Duplicate Attendance,759.0,,,,,133.0,2026-04-13 14:05:26.484363,6.0
,,Duplicate Attendance,678.0,,,,,162.0,2026-02-01 14:05:26.484392,9.0
,,Duplicate Attendance,249.0,,,,,112.0,2026-02-20 14:05:26.484743,1.0
,,Duplicate Attendance,320.0,,,,,81.0,2026-03-18 14:05:26.484787,2.0
,,Duplicate Attendance,100.0,,,,,90.0,2025-09-23 14:05:26.484895,7.0
,,Duplicate Attendance,747.0,,,,,181.0,2025-12-11 14:05:26.484908,6.0
,,Duplicate Attendance,229.0,,,,,143.0,2026-02-26 14:05:26.485336,6.0
,,Duplicate Attendance,67.0,,,,,52.0,2026-04-04 14:05:26.485384,6.0
,,Duplicate Attendance,1160.0,,,,,76.0,2026-02-28 14:05:26.485713,6.0
,,Duplicate Attendance,381.0,,,,,61.0,2025-06-23 14:05:26.485905,6.0
,,Duplicate Attendance,1004.0,,,,,92.0,2026-03-30 14:05:26.487062,0.0
,,Duplicate Attendance,152.0,,,,,37.0,2025-07-06 14:05:26.487297,10.0
,,Duplicate Attendance,1172.0,,,,,156.0,2025-07-14 14:05:26.487471,6.0
,,Duplicate Attendance,666.0,,,,,60.0,2025-12-22 14:05:26.487545,10.0
,,Duplicate Attendance,514.0,,,,,114.0,2026-02-12 14:05:26.487567,1.0
,,Duplicate Attendance,988.0,,,,,18.0,2025-11-19 14:05:26.487612,5.0
,,Duplicate Attendance,918.0,,,,,82.0,2026-02-22 14:05:26.487830,7.0
,,Duplicate Attendance,758.0,,,,,42.0,2026-05-08 14:05:26.487910,0.0
,,Duplicate Attendance,327.0,,,,,65.0,2025-11-22 14:05:26.488264,2.0
,,Duplicate Attendance,472.0,,,,,169.0,2026-05-20 14:05:26.488370,7.0
,,Duplicate Attendance,6.0,,,,,76.0,2026-02-07 14:05:26.488431,3.0
,,Duplicate Attendance,382.0,,,,,75.0,2025-09-18 14:05:26.488513,6.0
,,Duplicate Attendance,228.0,,,,,169.0,2025-11-30 14:05:26.488650,9.0
,,Duplicate Attendance,910.0,,,,,50.0,2026-01-25 14:05:26.488973,2.0
,,Duplicate Attendance,783.0,,,,,105.0,2025-09-09 14:05:26.489018,9.0
,,Duplicate Attendance,896.0,,,,,103.0,2026-06-07 14:05:26.489058,10.0
,,Duplicate Attendance,923.0,,,,,85.0,2025-06-27 14:05:26.489163,3.0
,,Duplicate Attendance,1111.0,,,,,3.0,2026-04-04 14:05:26.489335,6.0
,,Duplicate Attendance,1017.0,,,,,181.0,2025-07-12 14:05:26.489614,10.0
,,Duplicate Attendance,1094.0,,,,,153.0,2025-08-02 14:05:26.489698,3.0
,,Duplicate Attendance,1065.0,,,,,94.0,2025-08-24 14:05:26.489757,3.0
,,Duplicate Attendance,1002.0,,,,,151.0,2025-11-02 14:05:26.489898,10.0
,,Duplicate Attendance,512.0,,,,,176.0,2026-02-27 14:05:26.489977,
,,Duplicate Attendance,107.0,,,,,48.0,2025-10-21 14:05:26.490041,8.0
,,Duplicate Attendance,49.0,,,,,50.0,2026-04-16 14:05:26.491163,2.0
,,Duplicate Attendance,935.0,,,,,32.0,2025-10-28 14:05:26.491377,5.0
,,Duplicate Attendance,694.0,,,,,16.0,2025-11-22 14:05:26.491564,9.0
,,Duplicate Attendance,31.0,,,,,101.0,2025-09-11 14:05:26.491603,1.0
,,Duplicate Attendance,82.0,,,,,83.0,2026-05-20 14:05:26.491796,5.0
,,Duplicate Attendance,729.0,,,,,23.0,2025-12-27 14:05:26.492165,3.0
,,Duplicate Attendance,520.0,,,,,104.0,2026-01-16 14:05:26.492175,4.0
,,Duplicate Attendance,22.0,,,,,69.0,2025-10-09 14:05:26.492252,6.0
,,Duplicate Attendance,589.0,,,,,103.0,2025-12-11 14:05:26.492411,8.0
,,Duplicate Attendance,678.0,,,,,75.0,2026-02-21 14:05:26.492555,8.0
,,Duplicate Attendance,321.0,,,,,1.0,2026-04-18 14:05:26.493258,4.0
,,Duplicate Attendance,515.0,,,,,66.0,2025-09-12 14:05:26.493393,5.0
,,Duplicate Attendance,18.0,,,,,147.0,2025-09-06 14:05:26.493463,3.0
,,Duplicate Attendance,49.0,,,,,188.0,2026-03-16 14:05:26.493526,0.0
,,Duplicate Attendance,898.0,,,,,36.0,2026-04-19 14:05:26.493934,2.0
,,Duplicate Attendance,51.0,,,,,157.0,2025-11-09 14:05:26.493982,8.0
,,Duplicate Attendance,629.0,,,,,119.0,2026-04-07 14:05:26.494035,3.0
,,Duplicate Attendance,494.0,,,,,80.0,2026-04-03 14:05:26.494120,0.0
,,Duplicate Attendance,175.0,,,,,177.0,2026-05-30 14:05:26.494405,1.0
,,Duplicate Attendance,1024.0,,,,,149.0,2025-09-23 14:05:26.494595,5.0
,,Duplicate Attendance,546.0,,,,,45.0,2026-04-01 14:05:26.494892,4.0
,,Duplicate Attendance,489.0,,,,,151.0,2025-11-08 14:05:26.494939,8.0
,,Duplicate Attendance,1076.0,,,,,176.0,2026-05-15 14:05:26.495202,10.0
,,Duplicate Attendance,1140.0,,,,,164.0,2025-09-25 14:05:26.495473,5.0
,,Duplicate Attendance,628.0,,,,,142.0,2025-06-09 14:05:26.495597,8.0
,,Duplicate Attendance,1131.0,,,,,157.0,2025-11-27 14:05:26.495830,3.0
,,Duplicate Attendance,1150.0,,,,,74.0,2025-06-20 14:05:26.495835,8.0
,,Duplicate Attendance,545.0,,,,,142.0,2025-06-07 14:05:26.495953,2.0
,,Duplicate Attendance,68.0,,,,,131.0,2026-05-15 14:05:26.495993,3.0
,,Duplicate Attendance,259.0,,,,,189.0,2025-10-24 14:05:26.496212,0.0
,,Duplicate Attendance,835.0,,,,,57.0,2025-11-07 14:05:26.496239,0.0
,,Duplicate Attendance,552.0,,,,,89.0,2026-03-28 14:05:26.496386,5.0
,,Duplicate Attendance,621.0,,,,,67.0,2026-01-19 14:05:26.496415,5.0
,,Duplicate Attendance,698.0,,,,,113.0,2025-11-01 14:05:26.496546,5.0
,,Duplicate Attendance,1128.0,,,,,105.0,2026-01-01 14:05:26.496617,0.0
,,Duplicate Attendance,812.0,,,,,46.0,2025-08-17 14:05:26.496698,7.0
,,Duplicate Attendance,711.0,,,,,85.0,2025-08-15 14:05:26.496854,10.0
,,Duplicate Attendance,48.0,,,,,102.0,2025-10-11 14:05:26.497192,4.0
,,Duplicate Attendance,500.0,,,,,20.0,2025-07-17 14:05:26.497582,3.0
,,Duplicate Attendance,386.0,,,,,191.0,2025-07-06 14:05:26.497820,8.0
,,Duplicate Attendance,337.0,,,,,43.0,2025-11-14 14:05:26.499763,6.0
,,Duplicate Attendance,830.0,,,,,77.0,2026-05-25 14:05:26.499989,7.0
,,Duplicate Attendance,216.0,,,,,95.0,2026-03-08 14:05:26.500300,1.0
,,Duplicate Attendance,326.0,,,,,196.0,2026-03-11 14:05:26.500325,8.0
,,Duplicate Attendance,1040.0,,,,,172.0,2025-09-16 14:05:26.501999,1.0
,,Duplicate Attendance,1044.0,,,,,116.0,2025-06-24 14:05:26.502446,
,,Duplicate Attendance,90.0,,,,,165.0,2026-04-29 14:05:26.507218,3.0
,,Duplicate Attendance,584.0,,,,,91.0,2025-09-14 14:05:26.507305,4.0
,,Duplicate Attendance,1187.0,,,,,54.0,2025-06-21 14:05:26.508008,0.0
,,Duplicate Attendance,423.0,,,,,141.0,2025-07-13 14:05:26.508177,3.0
,,Duplicate Attendance,447.0,,,,,38.0,2025-08-31 14:05:26.508434,1.0
,,Duplicate Attendance,837.0,,,,,158.0,2026-02-18 14:05:26.509022,1.0
,,Duplicate Attendance,973.0,,,,,15.0,2025-11-18 14:05:26.509044,3.0
,,Duplicate Attendance,896.0,,,,,104.0,2025-08-14 14:05:26.509130,10.0
,,Duplicate Attendance,1075.0,,,,,184.0,2025-11-11 14:05:26.509223,4.0
,,Duplicate Attendance,319.0,,,,,161.0,2026-01-19 14:05:26.509630,5.0
,,Duplicate Attendance,502.0,,,,,19.0,2025-06-11 14:05:26.509800,5.0
,,Duplicate Attendance,1089.0,,,,,19.0,2025-11-07 14:05:26.509881,3.0
,,Duplicate Attendance,610.0,,,,,139.0,2025-12-23 14:05:26.510146,5.0
,,Duplicate Attendance,879.0,,,,,63.0,2025-09-24 14:05:26.510237,0.0
,,Duplicate Attendance,766.0,,,,,196.0,2025-11-13 14:05:26.510288,8.0
,,Duplicate Attendance,281.0,,,,,69.0,2026-04-05 14:05:26.510420,1.0
,,Duplicate Attendance,1175.0,,,,,54.0,2026-02-23 14:05:26.510450,8.0
,,Duplicate Attendance,237.0,,,,,170.0,2026-03-08 14:05:26.510487,4.0
,,Duplicate Attendance,751.0,,,,,156.0,2025-12-06 14:05:26.510566,0.0
,,Duplicate Attendance,731.0,,,,,200.0,2025-12-26 14:05:26.510592,5.0
,,Duplicate Attendance,387.0,,,,,117.0,2026-02-11 14:05:26.510925,10.0
,,Duplicate Attendance,840.0,,,,,59.0,2025-10-21 14:05:26.511527,1.0
,,Duplicate Attendance,438.0,,,,,193.0,2025-09-11 14:05:26.511579,9.0
,,Duplicate Attendance,122.0,,,,,80.0,2025-08-27 14:05:26.511666,9.0
,,Duplicate Attendance,1131.0,,,,,115.0,2026-02-23 14:05:26.511770,3.0
,,Duplicate Attendance,811.0,,,,,43.0,2026-02-13 14:05:26.512141,4.0
,,Duplicate Attendance,281.0,,,,,199.0,2025-09-10 14:05:26.512179,7.0
,,Duplicate Attendance,690.0,,,,,150.0,2025-07-07 14:05:26.512299,4.0
,,Duplicate Attendance,332.0,,,,,195.0,2025-09-07 14:05:26.512416,5.0
,,Duplicate Attendance,206.0,,,,,83.0,2026-05-08 14:05:26.512588,8.0
,,Duplicate Attendance,610.0,,,,,23.0,2026-05-30 14:05:26.512636,
,,Duplicate Attendance,754.0,,,,,191.0,2026-03-12 14:05:26.512640,5.0
,,Duplicate Attendance,66.0,,,,,36.0,2026-01-24 14:05:26.512957,3.0
,,Duplicate Attendance,160.0,,,,,36.0,2025-09-14 14:05:26.512976,10.0
,,Duplicate Attendance,534.0,,,,,168.0,2025-09-11 14:05:26.513091,7.0
,,Duplicate Attendance,231.0,,,,,63.0,2025-07-13 14:05:26.513114,8.0
,,Duplicate Attendance,920.0,,,,,15.0,2026-04-29 14:05:26.513504,9.0
,,Duplicate Attendance,233.0,,,,,5.0,2025-11-13 14:05:26.513581,0.0
,,Duplicate Attendance,26.0,,,,,143.0,2025-10-01 14:05:26.513920,7.0
,,Duplicate Attendance,1125.0,,,,,3.0,2026-04-28 14:05:26.513959,3.0
,,Duplicate Attendance,1062.0,,,,,164.0,2026-02-26 14:05:26.514130,3.0
,,Duplicate Attendance,792.0,,,,,146.0,2026-05-30 14:05:26.515314,0.0
,,Duplicate Attendance,1110.0,,,,,177.0,2026-02-07 14:05:26.515891,4.0
,,Duplicate Attendance,859.0,,,,,124.0,2025-11-24 14:05:26.516505,3.0
,,Duplicate Attendance,860.0,,,,,182.0,2025-09-14 14:05:26.517072,10.0
,,Duplicate Attendance,761.0,,,,,139.0,2025-07-27 14:05:26.517077,8.0
,,Duplicate Attendance,1095.0,,,,,17.0,2025-12-07 14:05:26.517089,7.0
,,Duplicate Attendance,493.0,,,,,41.0,2025-11-29 14:05:26.517505,
,,Duplicate Attendance,1024.0,,,,,118.0,2025-06-25 14:05:26.517820,8.0
,,Duplicate Attendance,54.0,,,,,148.0,2025-07-17 14:05:26.517825,3.0
,,Duplicate Attendance,312.0,,,,,181.0,2026-05-27 14:05:26.517869,5.0
,,Duplicate Attendance,793.0,,,,,179.0,2025-06-08 14:05:26.517951,3.0
,,Duplicate Attendance,1146.0,,,,,123.0,2026-05-23 14:05:26.518161,10.0
,,Duplicate Attendance,432.0,,,,,77.0,2025-10-07 14:05:26.518956,0.0
,,Duplicate Attendance,1113.0,,,,,106.0,2026-03-08 14:05:26.519067,3.0
,,Duplicate Attendance,1191.0,,,,,41.0,2025-11-03 14:05:26.519197,6.0
,,Duplicate Attendance,196.0,,,,,12.0,2025-09-20 14:05:26.519600,5.0
,,Duplicate Attendance,506.0,,,,,132.0,2025-06-16 14:05:26.519609,6.0
,,Duplicate Attendance,765.0,,,,,200.0,2026-06-05 14:05:26.519766,7.0
,,Duplicate Attendance,1106.0,,,,,172.0,2025-06-18 14:05:26.520037,6.0
,,Duplicate Attendance,51.0,,,,,180.0,2025-06-19 14:05:26.520120,1.0
,,Duplicate Attendance,1020.0,,,,,156.0,2026-03-29 14:05:26.520280,8.0
,,Duplicate Attendance,195.0,,,,,188.0,2026-04-07 14:05:26.520361,8.0
,,Duplicate Attendance,184.0,,,,,165.0,2026-01-30 14:05:26.520440,9.0
,,Duplicate Attendance,529.0,,,,,147.0,2026-03-23 14:05:26.520471,5.0
,,Duplicate Attendance,66.0,,,,,180.0,2025-07-30 14:05:26.520572,2.0
,,Duplicate Attendance,1122.0,,,,,65.0,2025-08-20 14:05:26.520772,4.0
,,Duplicate Attendance,1082.0,,,,,85.0,2026-04-16 14:05:26.520966,6.0
,,Duplicate Attendance,18.0,,,,,119.0,2025-08-15 14:05:26.521078,7.0
,,Duplicate Attendance,1052.0,,,,,1.0,2025-11-03 14:05:26.521135,0.0
,,Duplicate Attendance,406.0,,,,,138.0,2025-12-05 14:05:26.521466,8.0
,,Duplicate Attendance,403.0,,,,,88.0,2026-05-19 14:05:26.521478,10.0
,,Duplicate Attendance,983.0,,,,,90.0,2026-06-02 14:05:26.521712,3.0
,,Duplicate Attendance,604.0,,,,,96.0,2025-10-24 14:05:26.522135,0.0
,,Duplicate Attendance,851.0,,,,,144.0,2025-11-10 14:05:26.522201,8.0
,,Duplicate Attendance,776.0,,,,,59.0,2025-08-16 14:05:26.522656,7.0
,,Duplicate Attendance,624.0,,,,,30.0,2025-10-15 14:05:26.522973,8.0
,,Duplicate Attendance,731.0,,,,,136.0,2025-07-28 14:05:26.523081,6.0
,,Duplicate Attendance,165.0,,,,,160.0,2026-03-01 14:05:26.523087,7.0
,,Duplicate Attendance,1151.0,,,,,33.0,2026-02-28 14:05:26.523145,2.0
,,Duplicate Attendance,245.0,,,,,134.0,2026-02-05 14:05:26.523230,10.0
,,Duplicate Attendance,1133.0,,,,,105.0,2026-05-03 14:05:26.523248,5.0
,,Duplicate Attendance,252.0,,,,,86.0,2025-06-29 14:05:26.523350,9.0
,,Duplicate Attendance,835.0,,,,,7.0,2025-10-15 14:05:26.523463,6.0
,,Duplicate Attendance,91.0,,,,,193.0,2026-03-03 14:05:26.523521,4.0
,,Duplicate Attendance,984.0,,,,,186.0,2026-03-29 14:05:26.523993,6.0
,,Duplicate Attendance,297.0,,,,,136.0,2025-07-24 14:05:26.524218,5.0
,,Duplicate Attendance,641.0,,,,,173.0,2025-08-19 14:05:26.524246,8.0
